,Unnamed: 0,Unnamed: 0.1,record_id,job_position,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years,cf_dept_dissatisfaction_x,cf_to_public_sector_x,cf_to_private_sector_x,cf_interpersonal_conflict_x,cf_job_dissatisfaction_x,cf_family_x,cf_health_x,cf_other_x,dept_work_environment_x,institute_recognition_x
512,512,512,634781843688125000,Delivery (teaching),Resignation,False,False,True,False,True,False,False,False,False,Neutral,Neutral,Disagree,False,Female,51-55,Permanent Part-time,5 to 6 Years,True,False,False,False,False,False,True,False,False,False
513,513,513,634782721630781000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
514,514,514,634783353732656000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
515,515,515,634786164810312000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,51-55,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,False,True,True
516,516,516,634786182825625000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Female,21–25,Permanent Full-time,1 to 2 Years,False,False,False,False,False,False,False,True,False,False
517,517,517,634786910427969000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,True,Agree,Strongly Agree,Strongly Agree,True,Female,41–45,Temporary Full-time,11 to 20 Years,False,False,False,False,False,False,False,True,True,True
518,518,518,634787730041250000,Non-Delivery (corporate),Transfer,True,False,False,False,True,False,False,False,False,Disagree,Strongly Agree,Agree,True,Female,26–30,Temporary Full-time,Under 1 Year,True,True,False,False,False,False,False,False,True,False
519,519,519,634788542900625000,Non-Delivery (corporate),Resignation,False,False,False,True,False,False,False,False,True,Agree,Strongly Agree,Neutral,False,Male,31–35,Temporary Full-time,1 to 2 Years,False,False,False,False,False,True,False,False,False,True
520,520,520,634789421680312000,Non-Delivery (corporate),Resignation,False,True,False,False,True,False,False,False,False,Neutral,Neutral,Disagree,True,Female,41–45,Permanent Full-time,5 to 6 Years,True,False,True,False,False,False,False,False,True,False
521,521,521,634792964190156000,Non-Delivery (corporate),Transfer,True,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,True,Female,51-55,Permanent Full-time,20 Plus Years,False,True,False,False,False,False,False,False,True,False
522,522,522,634793871139219000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,21–25,Contract/casual,3 to 4 Years,False,False,False,False,False,False,False,False,True,True
523,523,523,634794639635781000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Female,21–25,Temporary Full-time,Under 1 Year,False,False,True,False,False,False,False,False,False,False
524,524,524,634794857718438000,Delivery (teaching),Resignation,False,False,False,False,True,False,False,False,False,Strongly Disagree,Strongly Agree,Strongly Agree,True,Male,56+,Permanent Part-time,1 to 2 Years,True,False,False,False,False,False,False,False,True,False
525,525,525,634799770843437000,Delivery (teaching),Resignation,False,False,True,False,True,False,False,False,False,Strongly Disagree,Strongly Disagree,Agree,False,Female,46–50,Temporary Full-time,1 to 2 Years,True,False,False,False,False,False,True,False,False,False
526,526,526,634800762016250000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Male,26–30,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,True,False,False
527,527,527,634806706577344000,Non-Delivery (corporate),Retirement,False,False,False,False,False,True,False,False,False,Disagree,Agree,Agree,False,Male,56+,Permanent Full-time,20 Plus Years,False,False,False,False,True,False,False,False,False,False
528,528,528,634807637421719000,Non-Delivery (corporate),Resignation,False,False,False,False,False,True,True,False,False,Neutral,Neutral,Neutral,False,Female,46–50,Permanent Full-time,7 to 10 Years,False,False,False,True,True,False,False,False,False,False
529,529,529,634810344600000000,Delivery (teaching),Retirement,False,False,True,False,False,False,False,False,False,Strongly Agree,Agree,Agree,False,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,True,False,False,False
530,530,530,634811041501719000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
531,531,531,634811063824844000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Disagree,Disagree,False,Male,41–45,Temporary Full-time,Under 1 Year,False,False,True,False,False,False,False,False,False,False
532,532,532,634811069432813000,Non-Delivery (corporate),Transfer,False,False,False,False,False,False,False,True,True,Agree,Strongly Agree,Strongly Agree,True,Male,26–30,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,True,True,True
533,533,533,634811182139844000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
534,534,534,634812805553281000,Non-Delivery (corporate),Resignation,False,False,False,False,False,True,False,False,False,Neutral,Disagree,Agree,False,Female,21–25,Permanent Full-time,1 to 2 Years,False,False,False,False,True,False,False,False,False,False
535,535,535,634812941202500000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
536,536,536,634813581041094000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,True,Female,26–30,Temporary Full-time,1 to 2 Years,False,False,True,False,False,False,False,False,True,False
537,537,537,634816502884375000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,True,Male,36–40,Temporary Full-time,1 to 2 Years,False,False,True,False,False,False,False,False,True,False
538,538,538,634817208663750000,Non-Delivery (corporate),Resignation,False,True,False,False,False,True,False,True,False,Strongly Disagree,Strongly Disagree,Strongly Disagree,True,Female,21–25,Temporary Full-time,1 to 2 Years,False,False,True,False,True,False,False,True,True,False
539,539,539,634818651570937000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,True,False,False,False
540,540,540,634819687984062000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Neutral,Agree,False,Female,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
541,541,541,634819735079219000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,True,Female,26–30,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False,True,False
542,542,542,634823973840625000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Male,21–25,Contract/casual,1 to 2 Years,False,False,True,False,False,False,False,False,True,True
543,543,543,634825003759375000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Neutral,False,Female,31–35,Permanent Part-time,3 to 4 Years,False,False,False,False,False,False,False,False,False,False
544,544,544,634825079177500000,Non-Delivery (corporate),Resignation,False,False,True,False,True,True,False,False,False,Agree,Disagree,Neutral,False,Female,18-20,Temporary Full-time,3 to 4 Years,True,False,False,False,True,False,True,False,False,False
545,545,545,634825691015156000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,True,False,Strongly Agree,Agree,Agree,True,Male,51-55,Temporary Full-time,1 to 2 Years,False,False,True,False,False,False,False,True,True,False
546,546,546,634831756059375000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,56+,Temporary Full-time,3 to 4 Years,False,False,True,False,False,False,False,False,False,False
547,547,547,634834298665156000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,False,Female,36–40,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False,False,False
548,548,548,634837806454531000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
549,549,549,634837810948906000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,False,Male,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
550,550,550,634837957418750000,Non-Delivery (corporate),Resignation,False,True,False,False,False,True,False,True,False,Neutral,Neutral,Neutral,False,Female,26–30,Permanent Full-time,3 to 4 Years,False,False,True,False,True,False,False,True,False,False
551,551,551,634837984851406000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,False,Disagree,Agree,Disagree,False,Female,56+,Temporary Part-time,3 to 4 Years,False,False,False,False,False,False,False,True,False,False
552,552,552,634837985192031000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Neutral,Agree,False,Female,31–35,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
553,553,553,634840618656250000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
554,554,554,634841254135625000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,21–25,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,False,False,False
555,555,555,634843849052500000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,True,Neutral,Strongly Agree,Strongly Agree,True,Female,36–40,Temporary Part-time,11 to 20 Years,False,False,False,False,False,False,False,True,True,True
556,556,556,634843856027656000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Female,56+,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False,False,False
557,557,557,634847509224219000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
558,558,558,634849101152813000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,False,Female,41–45,Temporary Part-time,1 to 2 Years,False,False,True,False,False,False,False,False,False,True
559,559,559,634849850334844000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Neutral,Neutral,False,Male,56+,Permanent Full-time,5 to 6 Years,False,False,False,False,False,False,False,False,False,False
560,560,560,634852503880156000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Disagree,Neutral,Disagree,True,Male,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,True,False
561,561,561,634852685801719000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Agree,True,Male,21–25,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False,True,False
562,562,562,634854303307656000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,True,Male,56+,Contract/casual,20 Plus Years,False,False,False,False,False,False,False,False,True,False
563,563,563,634854316269063000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,True,True,Agree,Strongly Agree,Strongly Agree,True,Male,46–50,Temporary Full-time,Under 1 Year,False,False,True,False,False,False,False,True,True,True
564,564,564,634854399572500000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Agree,Neutral,Agree,False,Female,56+,Permanent Part-time,5 to 6 Years,False,False,False,False,False,False,False,True,False,False
565,565,565,634856190317969000,Non-Delivery (corporate),Transfer,True,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,True,False,False,False,False,False,False,False,False
566,566,566,634858682290312000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Female,56+,Permanent Part-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
567,567,567,634860279552344000,Non-Delivery (corporate),Resignation,False,False,False,True,False,False,False,False,False,Agree,Agree,Neutral,False,Male,51-55,Permanent Full-time,7 to 10 Years,False,False,False,False,False,True,False,False,False,False
568,568,568,634860371426719000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,True,True
569,569,569,634862107110312000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Neutral,Agree,False,Female,41–45,Permanent Full-time,5 to 6 Years,False,False,False,False,False,False,False,False,False,False
570,570,570,634865520912813000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,False,Female,56+,Permanent Part-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
571,571,571,634865649878438000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
572,572,572,634866378202813000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Disagree,Agree,False,Male,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
573,573,573,634866546778594000,Delivery (teaching),Resignation,False,False,True,False,False,False,False,False,True,Agree,Agree,Agree,False,Male,36–40,Permanent Full-time,7 to 10 Years,False,False,False,False,False,False,True,False,False,True
574,574,574,634867257481719000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,False,Female,31–35,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False,False,False
575,575,575,634871701250312000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,True,Female,41–45,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False,True,False
576,576,576,634873325422656000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Female,36–40,Permanent Full-time,7 to 10 Years,False,False,True,False,False,False,False,False,False,False
577,577,577,634874537800469000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,True,True,False,Strongly Agree,Disagree,Disagree,False,Female,36–40,Temporary Full-time,Under 1 Year,False,False,False,True,False,False,False,True,False,False
578,578,578,634878466942188000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,26–30,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False,False,False
579,579,579,634878467049844000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
580,580,580,634880266652344000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,31–35,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,True,True,False
581,581,581,634882843171406000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
582,582,582,634883154717187000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,True,Agree,Strongly Agree,Neutral,False,Female,18-20,Contract/casual,7 to 10 Years,False,False,False,False,False,False,False,False,False,True
583,583,583,634883666203906000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Strongly Agree,Agree,False,Male,51-55,Permanent Full-time,7 to 10 Years,False,False,False,False,False,False,False,False,False,False
584,584,584,634883717968750000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Male,18-20,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
585,585,585,634883750980156000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Neutral,Strongly Disagree,False,Male,41–45,Permanent Full-time,Under 1 Year,False,False,False,False,False,False,False,False,False,False
586,586,586,634884416485938000,Delivery (teaching),Resignation,False,False,False,False,False,True,False,False,False,Agree,Strongly Disagree,Strongly Agree,False,Female,46–50,Permanent Full-time,5 to 6 Years,False,False,False,False,True,False,False,False,False,False
587,587,587,634885367273906000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,True,Strongly Agree,Agree,Agree,False,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,True
588,588,588,634886158346250000,Delivery (teaching),Resignation,False,False,False,False,True,True,False,False,False,Strongly Disagree,Agree,Agree,False,Male,31–35,Temporary Full-time,3 to 4 Years,True,False,False,False,True,False,False,False,False,False
589,589,589,634888802240000000,Non-Delivery (corporate),Resignation,True,False,False,False,False,True,False,False,False,Agree,Neutral,Agree,False,Female,56+,Temporary Full-time,3 to 4 Years,False,True,False,False,True,False,False,False,False,False
590,590,590,634889766912500000,Delivery (teaching),Transfer,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,46–50,Permanent Full-time,11 to 20 Years,False,False,True,False,False,False,False,False,False,False
591,591,591,634889851025469000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,36–40,Permanent Full-time,7 to 10 Years,False,False,False,False,False,False,False,False,False,False
592,592,592,634890472281094000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Neutral,Strongly Agree,Agree,True,Male,46–50,Permanent Full-time,7 to 10 Years,False,False,True,False,False,False,False,False,True,False
593,593,593,634890551848750000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,True,Male,41–45,Temporary Full-time,1 to 2 Years,False,False,True,False,False,False,False,False,True,False
594,594,594,634891433962031000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,False,Female,36–40,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False,False,False
595,595,595,634892336760312000,Non-Delivery (corporate),Resignation,False,True,False,False,True,True,False,False,False,Disagree,Strongly Agree,Strongly Agree,True,Female,21–25,Temporary Full-time,3 to 4 Years,True,False,True,False,True,False,False,False,True,False
596,596,596,634892361974219000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Strongly Agree,False,Female,31–35,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,True,False,False
597,597,597,634892367870937000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,False,Female,56+,Permanent Part-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
598,598,598,634896725094062000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Disagree,Disagree,Disagree,False,Female,51-55,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
599,599,599,634896807785938000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,51-55,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
600,600,600,634897430468750000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Agree,False,Female,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
601,601,601,634897699783281000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Strongly Disagree,True,Male,56+,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False,True,False
602,602,602,634902770430459000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,41–45,Temporary Full-time,1 to 2 Years,False,False,True,False,False,False,False,False,False,False
603,603,603,634903651349219000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Neutral,False,Male,51-55,Permanent Part-time,3 to 4 Years,False,False,False,False,False,False,False,True,False,False
604,604,604,634904350033281000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
605,605,605,634907090363594000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,True,Female,36–40,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False,True,False
606,606,606,634907124987812000,Delivery (teaching),Resignation,False,True,False,False,False,True,False,False,False,Strongly Disagree,Neutral,Disagree,False,Female,51-55,Permanent Full-time,7 to 10 Years,False,False,True,False,True,False,False,False,False,False
607,607,607,634907791983427000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Neutral,Agree,True,Male,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,True,False
608,608,608,634907915528428000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,False,Agree,Neutral,Disagree,False,Female,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
609,609,609,634907979681875000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,True,Female,46–50,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,True,False
610,610,610,634908638162969000,Non-Delivery (corporate),Resignation,False,True,False,False,True,False,True,False,False,Neutral,Disagree,Strongly Agree,False,Female,21–25,Contract/casual,3 to 4 Years,True,False,True,True,False,False,False,False,False,False
611,611,611,634908664012656000,Non-Delivery (corporate),Retirement,False,False,False,False,False,True,False,False,False,Disagree,Neutral,Agree,False,Female,56+,Permanent Part-time,20 Plus Years,False,False,False,False,True,False,False,False,False,False
612,612,612,634908792602334000,Non-Delivery (corporate),Transfer,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Female,36–40,Permanent Part-time,7 to 10 Years,False,False,False,False,False,False,False,True,False,False
613,613,613,634908806102646000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,56+,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
614,614,614,634908831659365000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,46–50,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False,False,False
615,615,615,634909520443750000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Disagree,Strongly Disagree,True,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,True,False
616,616,616,634909553840625000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
617,617,617,634910338362021000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Neutral,Neutral,False,Female,56+,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
618,618,618,634910521751084000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,False,Male,31–35,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,False,False,False
619,619,619,634912966024531000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
620,620,620,634914735879219000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Agree,Neutral,False,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,False,False
621,621,621,634915560890625000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Strongly Agree,False,,,,NaN,False,True,False,False,False,False,False,False,False,False
622,622,622,634932864696524000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,True,Male,36–40,Permanent Full-time,5 to 6 Years,False,False,True,False,False,False,False,False,True,False
623,623,623,634933010519531000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Strongly Disagree,Agree,Agree,False,Female,46–50,Permanent Full-time,7 to 10 Years,False,False,False,False,False,False,False,True,False,False
624,624,624,634937260824531000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,Strongly Disagree,Disagree,Disagree,False,Female,51-55,Permanent Part-time,Under 1 Year,False,False,False,False,False,False,False,False,False,False
625,625,625,634937512037812000,Delivery (teaching),Resignation,True,False,False,False,True,False,False,False,False,Agree,Neutral,Agree,False,,,,NaN,True,True,False,False,False,False,False,False,False,False
626,626,626,634938047980781000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,True,False,Agree,Neutral,Agree,False,Female,41–45,Contract/casual,3 to 4 Years,False,False,False,False,False,False,True,True,False,False
627,627,627,634938094787656000,Delivery (teaching),Resignation,False,False,False,False,True,False,False,False,False,Disagree,Neutral,Neutral,False,Male,41–45,Permanent Full-time,5 to 6 Years,True,False,False,False,False,False,False,False,False,False
628,628,628,634938351431992000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,True,False,,,,False,,,,NaN,False,False,True,False,False,False,False,True,False,False
629,629,629,634939029600274000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
630,630,630,634940601409024000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,56+,Permanent Full-time,5 to 6 Years,False,False,True,False,False,False,False,False,False,False
631,631,631,634940705807812000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
632,632,632,634940842995156000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,56+,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False,True,True
633,633,633,634944345534531000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,56+,Permanent Part-time,7 to 10 Years,False,False,False,False,False,False,False,False,False,False
634,634,634,634945048175625000,Delivery (teaching),Resignation,False,False,False,True,False,False,False,True,False,Agree,Agree,Disagree,False,Female,41–45,Permanent Part-time,3 to 4 Years,False,False,False,False,False,True,False,True,False,False
635,635,635,634945136067187000,Delivery (teaching),Resignation,True,False,False,False,False,False,False,True,False,Agree,Neutral,Disagree,False,Female,36–40,Temporary Full-time,5 to 6 Years,False,True,False,False,False,False,False,True,False,False
636,636,636,634951129892031000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,Neutral,Neutral,Neutral,False,Male,31–35,Permanent Full-time,3 to 4 Years,False,False,False,False,False,False,False,False,False,False
637,637,637,634951997495625000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,46–50,Temporary Full-time,5 to 6 Years,False,False,True,False,False,False,False,False,False,False
638,638,638,634957134796993000,Non-Delivery (corporate),Transfer,True,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,True,False,False,False,False,False,False,False,False
639,639,639,634958140455899000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Disagree,Strongly Agree,Neutral,True,Male,46–50,Temporary Full-time,3 to 4 Years,False,False,True,False,False,False,False,False,True,False
