,record_id,job_position,leave_year,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years
587,634885367273906000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,11-20
588,634886158346250000,Delivery (teaching),2012.0,Resignation,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,Strongly Disagree,Strongly Disagree,Agree,Agree,Neutral,Male,31 – 35,Temporary Full-time,3-4
589,634888802240000000,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,Job Dissatisfaction,-,-,Agree,Agree,Neutral,Agree,Neutral,Female,56 or older,Temporary Full-time,3-4
590,634889766912500000,Delivery (teaching),2013.0,Transfer,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Neutral,Male,46 – 50,Permanent Full-time,11-20
591,634889851025469000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,Neutral,Agree,Agree,Agree,Neutral,Male,36 – 40,Permanent Full-time,7-10
592,634890472281094000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Male,46 – 50,Permanent Full-time,7-10
593,634890551848750000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,41 – 45,Temporary Full-time,1-2
594,634891433962031000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Female,36 – 40,Contract/casual,Less than 1 year
595,634892336760312000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Female,21 – 25,Temporary Full-time,3-4
596,634892361974219000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Strongly Agree,Disagree,Female,31 – 35,Temporary Part-time,1-2
597,634892367870937000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Agree,Strongly Agree,Agree,Agree,Female,56 or older,Permanent Part-time,More than 20 years
598,634896725094062000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Disagree,Disagree,Disagree,Disagree,Female,51-55,Permanent Full-time,11-20
599,634896807785938000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Agree,Agree,Agree,Agree,Male,51-55,Permanent Part-time,11-20
600,634897430468750000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Strongly Disagree,Agree,Agree,Disagree,Female,56 or older,Permanent Full-time,More than 20 years
601,634897699783281000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Male,56 or older,Temporary Full-time,1-2
602,634902770430459000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Male,41 – 45,Temporary Full-time,1-2
603,634903651349219000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Neutral,Agree,Male,51-55,Permanent Part-time,3-4
604,634904350033281000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,,,,
605,634907090363594000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,36 – 40,Contract/casual,Less than 1 year
606,634907124987812000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Job Dissatisfaction,-,-,Neutral,Strongly Disagree,Neutral,Disagree,Disagree,Female,51-55,Permanent Full-time,7-10
607,634907791983427000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Strongly Disagree,Neutral,Agree,Strongly Agree,Male,56 or older,Permanent Full-time,11-20
608,634907915528428000,Delivery (teaching),2013.0,Retirement,-,-,-,-,-,-,-,-,Neutral,Agree,Neutral,Disagree,Agree,Female,56 or older,Permanent Full-time,More than 20 years
609,634907979681875000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Female,46 – 50,Permanent Full-time,11-20
610,634908638162969000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,Contributing Factors. Dissatisfaction ,-,Interpersonal Conflict,-,Strongly Disagree,Neutral,Disagree,Strongly Agree,Agree,Female,21 – 25,Contract/casual,3-4
611,634908664012656000,Non-Delivery (corporate),2013.0,Retirement,-,-,-,-,-,Job Dissatisfaction,-,-,Disagree,Disagree,Neutral,Agree,Agree,Female,56 or older,Permanent Part-time,More than 20 years
612,634908792602334000,Non-Delivery (corporate),2013.0,Transfer,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Agree,Agree,Female,36 – 40,Permanent Part-time,7-10
613,634908806102646000,Non-Delivery (corporate),2013.0,Retirement,-,-,-,-,-,-,-,-,Neutral,Agree,Agree,Agree,Disagree,Male,56 or older,Permanent Part-time,11-20
614,634908831659365000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,Neutral,Agree,Agree,Agree,Neutral,Female,46 – 50,Temporary Part-time,1-2
615,634909520443750000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Female,56 or older,Permanent Full-time,11-20
616,634909553840625000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
617,634910338362021000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Agree,Neutral,Neutral,Agree,Female,56 or older,Permanent Part-time,11-20
618,634910521751084000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Agree,Strongly Agree,Agree,Agree,Male,31 – 35,Temporary Full-time,3-4
619,634912966024531000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
620,634914735879219000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Agree,Neutral,Neutral,Female,56 or older,Permanent Full-time,11-20
621,634915560890625000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,,,
622,634932864696524000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,36 – 40,Permanent Full-time,5-6
623,634933010519531000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Other,Disagree,Strongly Disagree,Agree,Agree,Agree,Female,46 – 50,Permanent Full-time,7-10
624,634937260824531000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Female,51-55,Permanent Part-time,Less than 1 year
625,634937512037812000,Delivery (teaching),2013.0,Resignation,Career Move - Public Sector,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Neutral,Agree,Neutral,Agree,Strongly Disagree,,,,
626,634938047980781000,Non-Delivery (corporate),2013.0,Resignation,-,-,Ill Health,-,-,-,-,Other,Agree,Agree,Neutral,Agree,Agree,Female,41 – 45,Contract/casual,3-4
627,634938094787656000,Delivery (teaching),2012.0,Resignation,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Strongly Disagree,Disagree,Neutral,Neutral,Neutral,Male,41 – 45,Permanent Full-time,5-6
628,634938351431992000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,Other,,,,,,,,,
629,634939029600274000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
630,634940601409024000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,5-6
631,634940705807812000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Neutral,Agree,Agree,Agree,,,,
632,634940842995156000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,11-20
633,634944345534531000,Delivery (teaching),2013.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Male,56 or older,Permanent Part-time,7-10
634,634945048175625000,Delivery (teaching),2013.0,Resignation,-,-,-,Maternity/Family,-,-,-,Other,Agree,Agree,Agree,Disagree,Disagree,Female,41 – 45,Permanent Part-time,3-4
635,634945136067187000,Delivery (teaching),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,Other,Agree,Agree,Neutral,Disagree,Agree,Female,36 – 40,Temporary Full-time,5-6
636,634951129892031000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,Neutral,Neutral,Neutral,Neutral,Neutral,Male,31 – 35,Permanent Full-time,3-4
637,634951997495625000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Female,46 – 50,Temporary Full-time,5-6
638,634957134796993000,Non-Delivery (corporate),2013.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,,,,,,,,,
639,634958140455899000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Disagree,Disagree,Strongly Agree,Neutral,Strongly Agree,Male,46 – 50,Temporary Full-time,3-4
640,634964112426563000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,21 – 25,Temporary Full-time,3-4
641,634969167674375000,Delivery (teaching),2013.0,Resignation,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,-,-,Other,Disagree,Agree,Disagree,Neutral,Disagree,Female,56 or older,Permanent Part-time,11-20
642,634970182194493000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,Other,Neutral,Agree,Agree,Agree,Agree,Male,51-55,Permanent Full-time,1-2
643,634973559823868000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Male,51-55,Permanent Full-time,More than 20 years
644,634975184457305000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,Neutral,Disagree,Disagree,Neutral,Strongly Disagree,Female,26 – 30,Contract/casual,Less than 1 year
645,634975203429336000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,20 or younger,Temporary Full-time,Less than 1 year
646,634975260386719000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Male,51-55,Permanent Full-time,More than 20 years
647,634976314836250000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,Disagree,Strongly Disagree,Agree,Neutral,Agree,Male,46 – 50,Permanent Full-time,7-10
648,634977079348281000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Female,46 – 50,Temporary Full-time,5-6
649,634977844954805000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Strongly Agree,Agree,Agree,Female,21 – 25,Temporary Part-time,Less than 1 year
650,634982066598317000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Male,51-55,Permanent Full-time,7-10
651,634982246838125000,Non-Delivery (corporate),2013.0,Retirement,-,-,-,Maternity/Family,-,-,-,Other,Agree,Agree,Agree,Agree,Agree,Female,56 or older,Permanent Part-time,5-6
652,634985719186563000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Agree,Agree,Male,51-55,Temporary Full-time,3-4
653,634988299157536000,Delivery (teaching),2013.0,Contract Expired,,,,,,,,,Disagree,Disagree,Disagree,Agree,Agree,Female,46 – 50,Temporary Part-time,1-2
654,634991666421130000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,Job Dissatisfaction,Interpersonal Conflict,-,Neutral,Disagree,Neutral,Agree,Agree,Male,36 – 40,Temporary Full-time,1-2
655,634992694358630000,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Temporary Part-time,Less than 1 year
656,634992856383005000,Delivery (teaching),2013.0,Termination,,,,,,,,,Disagree,Disagree,Agree,Disagree,Agree,Female,56 or older,Contract/casual,5-6
657,634992898379375000,Delivery (teaching),2013.0,Termination,,,,,,,,,Disagree,Disagree,Agree,Disagree,Agree,,,,
658,634995296716719000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,Interpersonal Conflict,-,Agree,Agree,Not Applicable,Agree,Agree,Female,51-55,Temporary Full-time,Less than 1 year
659,634998528620661000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Neutral,Agree,Agree,Agree,Disagree,Female,46 – 50,Temporary Part-time,1-2
660,634999429878281000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Other,Neutral,Agree,Agree,Agree,Agree,Female,41 – 45,Permanent Part-time,3-4
661,635000251520036000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,Job Dissatisfaction,-,-,Neutral,Agree,Neutral,Strongly Disagree,Neutral,Female,46 – 50,Permanent Full-time,5-6
662,635000261847849000,Delivery (teaching),2013.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Male,56 or older,Permanent Full-time,More than 20 years
663,635000328156094000,Non-Delivery (corporate),2013.0,Contract Expired,,,,,,,,,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Female,21 – 25,Temporary Full-time,1-2
664,635004545579724000,Delivery (teaching),2013.0,Retirement,-,-,-,-,-,-,-,-,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,More than 20 years
665,635005511729063000,Delivery (teaching),2013.0,Resignation,-,-,Ill Health,-,-,-,-,-,Agree,Agree,Disagree,Agree,Agree,,,,
666,635005532793750000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,,,,,,,,,
667,635005552776094000,Delivery (teaching),2013.0,Retirement,-,-,-,-,-,-,-,-,Neutral,Agree,Agree,Agree,Strongly Agree,Female,56 or older,Permanent Full-time,More than 20 years
668,635010751412813000,Delivery (teaching),2013.0,Retirement,-,-,Ill Health,-,-,-,-,-,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Male,56 or older,Permanent Full-time,More than 20 years
669,635010822773594000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Other,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,26 – 30,Temporary Full-time,3-4
670,635012419902813000,Delivery (teaching),2013.0,Resignation,,,,,,,,,,,,,,,,,
671,635012661372849000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,Job Dissatisfaction,-,-,Agree,Agree,Disagree,Disagree,Neutral,Female,46 – 50,Temporary Full-time,Less than 1 year
672,635013239645781000,Non-Delivery (corporate),2013.0,Retirement,-,-,Ill Health,-,-,-,-,-,,,,,,,,,
673,635016601672188000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Male,41 – 45,Temporary Full-time,1-2
674,635017016857500000,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Neutral,Agree,Female,51-55,Temporary Part-time,Less than 1 year
675,635017508419688000,Delivery (teaching),2013.0,Resignation,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,Interpersonal Conflict,Other,Neutral,Agree,Agree,Agree,Disagree,Male,51-55,Temporary Full-time,Less than 1 year
676,635019417764844000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Female,41 – 45,Contract/casual,1-2
677,635021852425625000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Other,Neutral,Strongly Agree,Agree,Agree,Agree,Female,36 – 40,Temporary Full-time,Less than 1 year
678,635025280694687000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Neutral,Agree,Agree,Agree,Male,51-55,Permanent Full-time,3-4
679,635027942448125000,Non-Delivery (corporate),2013.0,Resignation,-,-,Ill Health,-,-,-,-,-,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Female,56 or older,Temporary Part-time,1-2
680,635030575197812000,Delivery (teaching),2013.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Disagree,Agree,Agree,Agree,Male,41 – 45,Permanent Full-time,5-6
681,635031425678438000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Other,Neutral,Agree,Agree,Agree,Agree,Female,26 – 30,Temporary Full-time,Less than 1 year
682,635035655232813000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Female,26 – 30,Permanent Part-time,Less than 1 year
683,635037423338906000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Other,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Temporary Full-time,Less than 1 year
684,635037453598125000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Male,41 – 45,Contract/casual,3-4
685,635040151398125000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,,Neutral,Agree,Neutral,Neutral,Female,26 – 30,Temporary Full-time,1-2
686,635042565856250000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Female,41 – 45,Temporary Full-time,5-6
687,635042809083906000,Non-Delivery (corporate),2013.0,Termination,,,,,,,,,Neutral,Disagree,Strongly Agree,Agree,Neutral,Female,36 – 40,Temporary Full-time,3-4
688,635047878104375000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Female,46 – 50,Permanent Part-time,5-6
689,635047983761250000,Delivery (teaching),2013.0,Resignation,-,-,Ill Health,-,-,Job Dissatisfaction,-,-,Neutral,Agree,Disagree,Disagree,Disagree,Male,41 – 45,Permanent Full-time,Less than 1 year
690,635049577295469000,Non-Delivery (corporate),2013.0,Resignation,-,-,Ill Health,-,-,-,-,-,,,,,,,,,
691,635049585605000000,Non-Delivery (corporate),2013.0,Resignation,-,-,Ill Health,-,-,-,-,-,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Female,56 or older,Permanent Part-time,3-4
692,635059151164844000,Delivery (teaching),2013.0,Contract Expired,,,,,,,,,,,,,,,,,
693,635059949710781000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Neutral,Neutral,Neutral,Neutral,Female,26 – 30,Temporary Full-time,1-2
694,635065177031604000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,,,,,,,,,
695,635065277683125000,Delivery (teaching),2013.0,Contract Expired,,,,,,,,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Temporary Part-time,Less than 1 year
696,635065973820625000,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Male,21 – 25,Temporary Full-time,5-6
697,635066785175197000,Delivery (teaching),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Neutral,Agree,Agree,Neutral,Agree,Male,51-55,Temporary Full-time,1-2
698,635067716405666000,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,,,,,,,,,
699,635070442972541000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Female,51-55,Permanent Full-time,5-6
700,635071153170979000,Non-Delivery (corporate),2013.0,Contract Expired,,,,,,,,,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Female,41 – 45,Temporary Full-time,1-2
701,635073030973791000,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Contract/casual,3-4
